ID,Responded,Previous,ControlPackage,PostalCode,Age,Income,Education,Reside,Gender,Married,Children,Region
07778,0,0,1,62270,38,4,5,7,0,1,1,1
09650,0,0,1,62270,47,2,4,10,0,1,2,1
06591,#NULL!,0,#NULL!,62270,52,4,4,14,0,1,3,1
04033,#NULL!,0,#NULL!,62280,39,3,1,8,0,1,0,1
03654,#NULL!,0,#NULL!,62300,44,2,1,10,0,1,2,1
02174,#NULL!,0,#NULL!,62300,59,2,1,17,0,1,2,1
06631,0,0,1,62310,32,1,2,12,0,1,0,1
07151,#NULL!,0,#NULL!,62320,54,3,1,12,0,1,3,1
06480,#NULL!,0,#NULL!,62330,60,2,4,11,0,1,2,1
01914,#NULL!,0,#NULL!,62340,52,4,2,13,0,1,0,1
09948,0,0,1,59820,35,1,3,9,0,0,0,1
08795,#NULL!,0,#NULL!,59840,52,3,4,7,0,0,0,1
07886,#NULL!,0,#NULL!,59840,43,3,4,12,0,0,0,1
03530,#NULL!,0,#NULL!,59850,33,4,2,13,0,0,0,1
03135,#NULL!,0,#NULL!,59860,54,4,2,8,0,0,0,1
09409,#NULL!,0,#NULL!,59860,28,3,1,8,0,0,0,1
03676,#NULL!,0,#NULL!,59870,41,2,1,13,0,0,0,1
09533,#NULL!,0,#NULL!,59870,42,4,3,6,0,0,0,1
07113,#NULL!,1,#NULL!,59870,34,4,5,12,0,0,0,1
09402,0,0,1,59870,38,1,4,10,0,0,0,1
06370,#NULL!,0,#NULL!,59880,34,4,3,16,0,0,0,1
03494,#NULL!,0,#NULL!,59890,23,1,5,11,0,0,0,1
07460,#NULL!,0,#NULL!,59890,45,4,3,12,0,0,0,1
08529,#NULL!,0,#NULL!,59910,33,3,4,7,0,0,0,1
07294,0,0,0,59910,34,3,5,6,0,0,0,1
02609,#NULL!,0,#NULL!,59920,42,3,3,11,0,0,0,1
00494,#NULL!,0,#NULL!,59920,61,3,5,8,0,0,0,1
01718,#NULL!,0,#NULL!,59920,21,2,2,1,0,0,0,1
07276,#NULL!,0,#NULL!,59930,34,4,4,6,0,0,0,1
08060,#NULL!,0,#NULL!,59940,28,4,1,10,0,0,0,1
02329,0,0,0,59940,46,2,2,10,0,0,0,1
06893,#NULL!,0,#NULL!,59940,38,1,5,7,0,0,0,1
02585,#NULL!,0,#NULL!,59950,35,3,5,13,0,0,0,1
02553,#NULL!,0,#NULL!,59960,23,4,3,12,0,0,0,1
03315,#NULL!,0,#NULL!,59960,45,3,5,10,0,0,0,1
01598,#NULL!,0,#NULL!,59970,21,2,2,11,0,0,0,1
08962,0,0,1,59970,50,3,3,14,0,0,0,1
00086,0,0,0,59980,35,2,1,12,0,0,0,1
03894,0,0,0,59990,28,4,3,9,0,0,0,1
01169,#NULL!,0,#NULL!,60010,41,2,1,11,0,0,0,1
05812,0,0,1,60010,34,3,3,10,0,0,0,1
00632,#NULL!,0,#NULL!,60010,21,4,3,9,0,0,0,1
09673,0,0,1,60020,38,1,5,9,0,0,0,1
09324,#NULL!,0,#NULL!,60030,46,2,2,7,0,0,1,1
07928,#NULL!,0,#NULL!,60040,27,4,1,6,0,0,0,1
02607,0,0,0,60040,47,4,2,14,0,0,0,1
02134,#NULL!,0,#NULL!,60040,15,1,3,6,0,0,0,1
09108,0,0,1,60060,23,2,3,10,0,0,0,1
03233,#NULL!,0,#NULL!,60070,38,3,3,12,0,0,0,1
07286,#NULL!,0,#NULL!,60070,38,3,1,12,0,0,0,1
00712,#NULL!,0,#NULL!,60080,43,4,3,10,0,0,0,1
03862,#NULL!,0,#NULL!,60080,22,2,5,18,0,0,1,1
03112,#NULL!,0,#NULL!,60080,32,3,1,14,0,0,0,1
01578,#NULL!,0,#NULL!,60090,38,1,1,3,0,0,0,1
07658,#NULL!,0,#NULL!,60100,18,4,4,7,0,0,0,1
00547,#NULL!,0,#NULL!,60100,45,1,1,11,0,0,0,1
06534,#NULL!,0,#NULL!,60140,44,3,5,9,0,0,0,1
05730,#NULL!,0,#NULL!,60140,24,1,4,15,0,0,0,1
09487,#NULL!,0,#NULL!,60150,32,2,2,8,0,0,0,1
02282,#NULL!,0,#NULL!,60150,45,4,3,2,0,0,0,1
05509,0,1,0,60150,33,3,2,14,0,0,0,1
09511,#NULL!,0,#NULL!,60160,34,4,2,9,0,0,0,1
01447,#NULL!,0,#NULL!,60160,44,4,4,11,0,0,0,1
07391,#NULL!,0,#NULL!,60160,26,2,2,10,0,0,1,1
08332,0,0,0,60160,35,1,5,9,0,0,0,1
00254,#NULL!,0,#NULL!,60170,36,3,3,13,0,0,0,1
09306,#NULL!,0,#NULL!,60170,41,4,3,13,0,0,0,1
03422,#NULL!,0,#NULL!,60170,48,3,3,9,0,0,0,1
07773,0,0,1,60170,29,3,4,10,0,0,0,1
03433,0,0,1,60170,55,2,3,5,0,0,1,1
07561,#NULL!,0,#NULL!,60170,40,2,5,7,0,0,1,1
08547,#NULL!,1,#NULL!,60170,46,4,5,11,0,0,0,1
04858,0,0,1,60180,59,3,5,9,0,0,0,1
09708,#NULL!,0,#NULL!,60180,50,4,3,8,0,0,0,1
02443,#NULL!,0,#NULL!,60190,43,2,1,13,0,0,1,1
03699,#NULL!,1,#NULL!,60210,22,4,2,10,0,0,0,1
05037,#NULL!,1,#NULL!,60210,33,4,4,3,0,0,0,1
01939,#NULL!,0,#NULL!,60210,39,2,1,12,0,0,1,1
00384,#NULL!,0,#NULL!,60220,54,2,1,12,0,0,0,1
01337,#NULL!,0,#NULL!,60220,38,2,3,13,0,0,0,1
07817,#NULL!,0,#NULL!,60230,37,3,5,11,0,0,0,1
05585,#NULL!,0,#NULL!,60230,41,4,3,7,0,0,1,1
08629,#NULL!,0,#NULL!,60250,30,2,2,13,0,0,0,1
09130,#NULL!,0,#NULL!,60260,18,2,3,10,0,0,0,1
06138,#NULL!,0,#NULL!,60260,19,1,1,11,0,0,0,1
04144,#NULL!,1,#NULL!,60260,40,2,1,8,0,0,0,1
02224,#NULL!,0,#NULL!,60270,54,2,2,11,0,0,1,1
06799,#NULL!,0,#NULL!,60280,30,2,1,8,0,0,1,1
07802,#NULL!,0,#NULL!,60280,42,1,1,6,0,0,0,1
04466,#NULL!,0,#NULL!,60290,31,3,1,16,0,0,0,1
04514,0,0,0,60290,56,4,3,11,0,1,3,1
00419,#NULL!,0,#NULL!,60290,44,4,1,13,0,0,0,1
06865,#NULL!,0,#NULL!,60300,52,4,1,6,0,0,0,1
04185,#NULL!,0,#NULL!,60330,34,1,1,9,0,0,0,1
05052,0,0,1,60330,47,2,4,7,0,1,0,1
02731,#NULL!,0,#NULL!,60340,53,4,2,13,0,0,0,1
08205,#NULL!,0,#NULL!,60350,48,3,5,11,0,0,0,1
03543,#NULL!,0,#NULL!,60360,47,2,2,8,0,0,1,1
01674,#NULL!,0,#NULL!,60360,27,1,5,10,0,0,0,1
08165,#NULL!,0,#NULL!,60370,46,4,4,9,0,0,0,1
07952,#NULL!,0,#NULL!,60380,40,3,3,12,0,0,0,1
01846,#NULL!,0,#NULL!,60390,36,4,5,9,0,0,0,1
08278,0,0,1,60390,47,3,1,5,0,0,0,1
00314,0,0,1,60390,38,4,2,5,0,0,0,1
01250,#NULL!,0,#NULL!,60400,44,1,1,14,0,0,0,1
07169,#NULL!,0,#NULL!,60400,44,2,3,9,0,0,0,1
05403,0,0,1,60400,45,3,4,8,0,0,0,1
08178,0,0,1,60400,25,4,4,8,0,0,0,1
01859,0,0,1,60410,51,3,3,3,0,0,0,1
06000,#NULL!,0,#NULL!,60430,35,4,4,17,0,0,0,1
04102,#NULL!,0,#NULL!,60430,54,4,5,9,0,0,0,1
03574,#NULL!,0,#NULL!,60440,40,4,3,9,0,0,0,1
03347,0,0,1,60440,60,4,1,13,0,0,0,1
04596,#NULL!,0,#NULL!,60450,46,3,5,10,0,0,0,1
06288,#NULL!,0,#NULL!,60450,34,2,2,11,0,0,1,1
03505,#NULL!,0,#NULL!,60460,40,3,1,13,0,0,0,1
05510,#NULL!,0,#NULL!,60470,24,2,1,9,0,0,0,1
00903,#NULL!,0,#NULL!,60480,46,4,4,9,0,0,0,1
03200,1,0,1,60480,32,1,3,9,0,0,0,1
02277,#NULL!,0,#NULL!,60490,33,3,5,9,0,0,0,1
08938,#NULL!,0,#NULL!,60490,23,2,5,1,0,0,0,1
05445,#NULL!,0,#NULL!,60500,23,4,1,8,0,0,0,1
04652,0,0,1,60510,36,4,3,12,0,0,0,1
04263,#NULL!,0,#NULL!,60510,36,4,2,7,0,0,0,1
00032,#NULL!,0,#NULL!,60520,41,1,4,8,0,0,0,1
07577,0,0,1,60520,28,2,1,8,0,0,1,1
00723,#NULL!,0,#NULL!,60530,18,1,5,5,0,0,0,1
05491,#NULL!,0,#NULL!,60530,24,1,3,8,0,0,0,1
02045,#NULL!,0,#NULL!,60530,43,1,5,11,0,0,0,1
01294,0,0,0,60540,53,3,1,13,0,0,0,1
09616,0,0,1,60540,27,1,2,5,0,0,0,1
02493,#NULL!,0,#NULL!,60550,32,3,5,8,0,0,0,1
03946,#NULL!,0,#NULL!,60560,23,1,3,12,0,0,0,1
02181,0,0,0,60570,29,4,4,9,0,0,0,1
04526,#NULL!,0,#NULL!,60580,54,3,1,14,0,0,3,1
02059,#NULL!,0,#NULL!,60580,39,2,2,7,0,0,0,1
05010,#NULL!,0,#NULL!,60580,37,3,3,2,0,0,0,1
02088,#NULL!,0,#NULL!,60590,37,4,5,17,0,0,0,1
02180,#NULL!,0,#NULL!,60600,36,2,3,4,0,0,1,1
01082,0,0,0,60600,41,3,3,10,0,0,0,1
05347,#NULL!,0,#NULL!,60610,38,3,1,7,0,0,0,1
03552,#NULL!,0,#NULL!,60610,32,1,2,11,0,0,0,1
00756,#NULL!,0,#NULL!,60610,32,1,4,7,0,0,0,1
07953,#NULL!,0,#NULL!,60620,50,4,1,9,0,0,0,1
03504,#NULL!,0,#NULL!,60620,26,1,4,8,0,0,0,1
08133,#NULL!,0,#NULL!,60630,37,2,1,10,0,0,0,1
01111,#NULL!,0,#NULL!,60640,28,2,1,7,0,0,1,1
08449,#NULL!,0,#NULL!,60640,26,3,2,11,0,0,0,1
02807,#NULL!,0,#NULL!,60650,52,2,4,14,0,0,0,1
06407,0,0,0,60650,30,1,2,13,0,0,0,1
08991,0,0,1,60650,22,1,2,10,0,0,0,1
03386,0,0,1,60650,46,4,3,6,0,1,2,1
04719,#NULL!,0,#NULL!,60650,34,3,1,12,0,0,0,1
01815,#NULL!,0,#NULL!,60670,39,3,5,13,0,0,0,1
03321,#NULL!,0,#NULL!,60680,47,2,5,11,0,0,1,1
09721,#NULL!,0,#NULL!,60690,36,3,2,13,0,0,0,1
08845,#NULL!,0,#NULL!,60700,35,1,5,3,0,0,0,1
06250,0,0,0,60710,51,4,4,8,0,0,0,1
04701,#NULL!,0,#NULL!,60710,26,1,3,6,0,0,0,1
08334,#NULL!,0,#NULL!,60720,62,3,1,12,0,0,2,1
03929,0,0,0,60730,35,1,3,15,0,0,0,1
01192,0,0,1,60740,19,1,5,11,0,0,0,1
04257,#NULL!,0,#NULL!,60740,22,4,2,10,0,0,0,1
01400,#NULL!,0,#NULL!,60750,40,4,2,7,0,0,0,1
07161,#NULL!,0,#NULL!,60750,57,3,5,14,0,0,0,1
00893,0,0,0,60750,33,2,2,9,0,0,0,1
01108,#NULL!,0,#NULL!,60760,26,3,2,6,0,0,0,1
05952,#NULL!,0,#NULL!,60770,47,2,1,9,0,0,0,1
07434,#NULL!,0,#NULL!,60770,36,1,3,11,0,0,0,1
01367,#NULL!,0,#NULL!,60780,27,2,3,12,0,0,0,1
06264,#NULL!,0,#NULL!,60780,29,1,2,6,0,0,0,1
08711,#NULL!,0,#NULL!,60780,58,3,2,10,0,0,0,1
05435,#NULL!,0,#NULL!,60810,44,2,1,7,0,0,0,1
09240,#NULL!,0,#NULL!,60810,19,1,2,11,0,0,0,1
03637,#NULL!,0,#NULL!,60820,16,3,3,11,0,0,0,1
07593,0,0,1,60820,43,2,5,10,0,0,1,1
09317,#NULL!,0,#NULL!,60830,26,3,1,8,0,0,0,1
05457,#NULL!,0,#NULL!,60830,35,4,5,10,0,0,0,1
09381,#NULL!,0,#NULL!,60830,32,3,4,5,0,0,0,1
08922,#NULL!,0,#NULL!,60830,25,1,2,10,0,0,0,1
02396,#NULL!,0,#NULL!,60830,29,3,5,15,0,0,0,1
06392,#NULL!,0,#NULL!,60840,39,1,5,11,0,0,0,1
08244,#NULL!,0,#NULL!,60840,16,3,1,6,0,0,0,1
03188,#NULL!,0,#NULL!,60840,35,4,2,13,0,0,0,1
00657,#NULL!,0,#NULL!,60840,53,1,1,6,0,0,0,1
09522,#NULL!,0,#NULL!,60840,49,3,5,9,0,1,3,1
05341,#NULL!,0,#NULL!,60850,24,4,3,11,0,0,0,1
02293,0,0,0,60850,39,2,4,7,0,0,2,1
03061,#NULL!,0,#NULL!,60850,39,4,5,9,0,0,0,1
05022,#NULL!,0,#NULL!,60860,58,3,3,9,0,0,0,1
00986,#NULL!,0,#NULL!,60860,15,1,2,11,0,0,0,1
07411,0,0,1,60870,34,3,2,13,0,0,0,1
05481,#NULL!,0,#NULL!,60870,24,1,3,11,0,0,0,1
09160,#NULL!,0,#NULL!,60890,41,4,3,12,0,0,0,1
01827,#NULL!,0,#NULL!,60890,38,2,3,7,0,0,1,1
05670,#NULL!,0,#NULL!,60910,57,3,2,11,0,0,0,1
00836,0,0,0,60910,25,1,5,5,0,0,0,1
09848,#NULL!,0,#NULL!,60920,33,2,1,4,0,0,1,1
02201,#NULL!,0,#NULL!,60930,35,1,3,8,0,0,0,1
06019,#NULL!,0,#NULL!,60930,43,1,4,13,0,0,0,1
00059,#NULL!,1,#NULL!,60950,28,3,2,5,0,0,0,1
08981,#NULL!,0,#NULL!,60960,38,2,4,9,0,0,1,1
06233,#NULL!,0,#NULL!,60980,43,4,4,9,0,0,0,1
06137,#NULL!,0,#NULL!,60990,30,2,5,10,0,0,1,1
04717,#NULL!,0,#NULL!,60990,58,3,4,14,0,0,0,1
05519,#NULL!,0,#NULL!,61000,34,4,4,10,0,0,0,1
05867,#NULL!,0,#NULL!,61000,47,2,2,10,0,0,0,1
06188,#NULL!,0,#NULL!,61000,43,2,2,10,0,0,1,1
02167,#NULL!,0,#NULL!,61020,27,4,3,17,0,0,0,1
09304,0,0,0,61020,20,4,2,8,0,0,0,1
07858,#NULL!,0,#NULL!,61020,53,3,3,10,0,0,0,1
09523,#NULL!,0,#NULL!,61030,23,4,4,6,0,0,0,1
02269,#NULL!,0,#NULL!,61030,20,2,5,14,0,0,0,1
08263,#NULL!,0,#NULL!,61050,34,3,1,10,0,0,0,1
01571,0,0,1,61050,19,2,5,16,0,0,0,1
02276,0,0,1,61050,30,3,2,6,0,0,0,1
06383,#NULL!,0,#NULL!,61060,41,1,2,7,0,0,0,1
03776,0,0,1,61060,31,1,1,9,0,0,0,1
00023,#NULL!,0,#NULL!,61070,42,3,2,10,0,0,0,1
02588,#NULL!,0,#NULL!,61080,29,2,4,7,0,0,1,1
05638,#NULL!,0,#NULL!,61090,32,1,2,8,0,0,0,1
00719,#NULL!,0,#NULL!,61100,24,2,4,9,0,0,1,1
04025,#NULL!,0,#NULL!,61100,53,3,4,14,0,0,0,1
08583,#NULL!,0,#NULL!,61100,29,4,5,15,0,0,0,1
02109,#NULL!,0,#NULL!,61100,45,4,2,13,0,0,0,1
07610,0,0,1,61110,45,2,3,5,0,0,1,1
01903,#NULL!,0,#NULL!,61120,30,1,2,10,0,0,0,1
02714,#NULL!,0,#NULL!,61130,40,3,5,4,0,0,0,1
03479,#NULL!,0,#NULL!,61130,44,4,3,14,0,0,0,1
07660,#NULL!,0,#NULL!,61140,31,2,5,4,0,0,1,1
07815,#NULL!,0,#NULL!,61140,35,4,4,9,0,0,0,1
05514,#NULL!,0,#NULL!,61160,51,2,5,12,0,0,1,1
05062,#NULL!,0,#NULL!,61170,41,1,2,14,0,0,0,1
06974,#NULL!,0,#NULL!,61180,24,1,2,7,0,0,0,1
02955,#NULL!,0,#NULL!,61180,31,1,2,10,0,0,0,1
08417,#NULL!,0,#NULL!,61200,40,1,2,6,0,0,0,1
00556,#NULL!,0,#NULL!,61200,48,4,2,11,0,0,0,1
09259,#NULL!,0,#NULL!,61200,21,2,1,9,0,0,0,1
00253,#NULL!,0,#NULL!,61210,26,4,4,9,0,0,0,1
09735,#NULL!,0,#NULL!,61220,48,3,4,12,0,0,0,1
01394,#NULL!,0,#NULL!,61230,48,1,2,8,0,0,0,1
01446,#NULL!,0,#NULL!,61230,27,3,3,8,0,0,0,1
04115,#NULL!,0,#NULL!,61240,33,1,4,11,0,0,0,1
03255,#NULL!,0,#NULL!,61240,22,2,1,5,0,0,0,1
03391,#NULL!,0,#NULL!,61260,31,4,4,11,0,0,0,1
03667,#NULL!,0,#NULL!,61270,45,3,2,13,0,0,0,1
09581,#NULL!,0,#NULL!,61270,45,3,4,10,0,0,0,1
09122,0,0,1,61290,30,2,2,11,0,0,0,1
08724,#NULL!,0,#NULL!,61290,22,1,3,8,0,0,0,1
01506,#NULL!,0,#NULL!,61290,24,4,2,10,0,0,0,1
00881,#NULL!,0,#NULL!,61300,37,1,5,9,0,0,0,1
02205,#NULL!,0,#NULL!,61300,27,4,3,13,0,0,0,1
03621,#NULL!,0,#NULL!,61310,64,2,1,12,0,0,1,1
03749,0,0,1,61320,54,2,4,7,0,0,1,1
02394,#NULL!,0,#NULL!,61320,40,1,1,6,0,0,0,1
06337,0,0,1,61330,52,3,4,13,0,0,0,1
07053,0,0,0,61340,38,1,5,3,0,0,0,1
02036,#NULL!,0,#NULL!,61340,66,3,1,9,0,0,3,1
01627,0,0,1,61340,57,3,1,13,0,0,2,1
01120,#NULL!,0,#NULL!,61350,47,3,4,14,0,0,0,1
07123,#NULL!,0,#NULL!,61360,32,4,1,9,0,0,0,1
04053,0,1,0,61380,50,4,5,12,0,0,0,1
04271,#NULL!,0,#NULL!,61380,43,4,2,6,0,0,0,1
09851,#NULL!,0,#NULL!,61390,41,2,2,8,0,0,1,1
09360,#NULL!,0,#NULL!,61390,38,4,4,14,0,0,0,1
03215,0,0,0,61390,27,4,3,11,0,0,0,1
06540,#NULL!,0,#NULL!,61390,45,2,3,13,0,0,1,1
04047,0,0,1,61390,35,4,1,4,0,0,0,1
00373,#NULL!,0,#NULL!,61400,22,4,3,11,0,0,0,1
01762,#NULL!,0,#NULL!,61410,36,1,2,13,0,0,0,1
09658,#NULL!,0,#NULL!,61410,38,1,2,10,0,0,0,1
03888,#NULL!,0,#NULL!,61420,30,2,1,15,0,0,1,1
04543,#NULL!,0,#NULL!,61420,37,2,2,11,0,0,1,1
02100,#NULL!,0,#NULL!,61420,39,2,5,10,0,0,0,1
08961,#NULL!,0,#NULL!,61430,35,3,3,5,0,0,0,1
06155,#NULL!,0,#NULL!,61430,33,1,1,8,0,0,0,1
08361,#NULL!,0,#NULL!,61430,51,3,3,4,0,0,0,1
02434,0,0,0,61440,38,2,1,7,0,0,0,1
08671,#NULL!,0,#NULL!,61440,34,1,5,11,0,0,0,1
05696,#NULL!,0,#NULL!,61450,41,1,4,5,0,0,0,1
09688,#NULL!,0,#NULL!,61450,28,1,2,8,0,0,0,1
09652,#NULL!,0,#NULL!,61460,39,3,1,10,0,0,0,1
07085,#NULL!,0,#NULL!,61460,55,2,3,8,0,0,1,1
01401,#NULL!,0,#NULL!,61460,54,2,5,14,0,0,1,1
04785,#NULL!,0,#NULL!,61480,45,4,2,10,0,0,0,1
04414,#NULL!,0,#NULL!,61490,20,4,1,10,0,0,0,1
00030,#NULL!,0,#NULL!,61500,38,3,1,13,0,0,0,1
05597,#NULL!,0,#NULL!,61500,49,3,2,16,0,0,0,1
02719,#NULL!,0,#NULL!,61500,41,4,1,11,0,0,0,1
06547,#NULL!,0,#NULL!,61510,34,4,5,10,0,0,0,1
07774,#NULL!,0,#NULL!,61530,35,2,1,8,0,0,0,1
00312,#NULL!,1,#NULL!,61530,39,4,4,6,0,0,0,1
04615,#NULL!,0,#NULL!,61530,22,2,3,8,0,0,0,1
03131,#NULL!,0,#NULL!,61550,29,1,2,8,0,0,0,1
01248,#NULL!,0,#NULL!,61550,38,4,2,11,0,0,0,1
02917,#NULL!,0,#NULL!,61570,36,1,3,6,0,0,0,1
09125,#NULL!,0,#NULL!,61570,44,3,1,11,0,0,0,1
04133,#NULL!,0,#NULL!,61570,45,4,2,5,0,0,0,1
07630,#NULL!,0,#NULL!,61580,48,3,1,7,0,0,0,1
03447,#NULL!,0,#NULL!,61590,35,4,2,9,0,0,0,1
09574,#NULL!,0,#NULL!,61610,14,1,4,11,0,0,0,1
06246,#NULL!,0,#NULL!,61610,50,4,4,10,0,0,0,1
01644,#NULL!,0,#NULL!,61610,36,4,5,7,0,0,0,1
09049,#NULL!,0,#NULL!,61610,18,1,5,9,0,0,0,1
01683,#NULL!,0,#NULL!,61620,40,2,4,14,0,0,0,1
06754,#NULL!,0,#NULL!,61620,30,2,5,10,0,0,0,1
06071,#NULL!,0,#NULL!,61630,47,2,4,8,0,0,1,1
09473,#NULL!,0,#NULL!,61650,22,1,1,2,0,0,0,1
00521,#NULL!,0,#NULL!,61650,50,3,1,8,0,0,0,1
06472,#NULL!,0,#NULL!,61660,26,4,3,11,0,0,0,1
08405,#NULL!,0,#NULL!,61660,40,4,5,11,0,0,0,1
03669,0,0,1,61660,55,3,3,5,0,0,0,1
00461,#NULL!,0,#NULL!,61680,38,4,4,13,0,0,0,1
03949,#NULL!,0,#NULL!,61680,52,2,5,15,0,0,1,1
04438,#NULL!,0,#NULL!,61680,45,4,1,10,0,0,0,1
08971,#NULL!,0,#NULL!,61690,48,2,5,10,0,0,1,1
00235,0,0,0,61690,28,1,4,5,0,0,0,1
06420,#NULL!,0,#NULL!,61700,54,3,1,12,0,0,2,1
05381,#NULL!,0,#NULL!,61700,36,3,1,14,0,0,0,1
07707,#NULL!,0,#NULL!,61710,17,2,1,12,0,0,0,1
06981,#NULL!,0,#NULL!,61710,46,4,4,10,0,0,0,1
03417,#NULL!,0,#NULL!,61720,34,4,5,9,0,0,0,1
06580,#NULL!,0,#NULL!,61730,46,4,1,10,0,1,2,1
08588,#NULL!,0,#NULL!,61730,29,1,2,5,0,0,0,1
00064,#NULL!,0,#NULL!,61730,65,4,4,8,0,0,0,1
05458,#NULL!,0,#NULL!,61730,31,4,5,8,0,0,0,1
01924,#NULL!,0,#NULL!,61740,48,2,3,13,0,0,2,1
00466,0,0,0,61750,50,3,1,12,0,0,3,1
03229,#NULL!,0,#NULL!,61750,33,1,1,13,0,0,0,1
01785,0,1,1,61760,22,4,4,4,0,0,0,1
01088,0,0,0,61760,34,2,3,12,0,0,0,1
01342,#NULL!,0,#NULL!,61760,37,3,5,9,0,0,0,1
00213,#NULL!,0,#NULL!,61760,41,3,4,7,0,0,0,1
06228,0,0,1,61770,35,4,2,12,0,0,0,1
04977,#NULL!,0,#NULL!,61790,22,3,5,12,0,0,0,1
02219,0,1,1,61790,38,4,4,13,0,0,0,1
04666,#NULL!,0,#NULL!,61790,44,4,3,11,0,0,0,1
03997,#NULL!,0,#NULL!,61790,45,4,4,10,0,0,0,1
02037,0,0,1,61800,43,1,2,8,0,0,0,1
03593,#NULL!,0,#NULL!,61800,32,1,2,9,0,0,0,1
02413,#NULL!,0,#NULL!,61810,40,1,5,13,0,0,0,1
08885,#NULL!,0,#NULL!,61820,24,3,2,4,0,0,0,1
07715,#NULL!,0,#NULL!,61830,30,1,4,8,0,0,0,1
03444,#NULL!,0,#NULL!,61830,43,3,4,4,0,0,0,1
00735,#NULL!,0,#NULL!,61830,38,2,1,4,0,0,1,1
07054,#NULL!,0,#NULL!,61840,48,4,1,13,0,0,0,1
07208,#NULL!,0,#NULL!,61840,52,2,5,11,0,0,1,1
02614,0,0,0,61850,47,1,5,9,0,0,0,1
09218,#NULL!,0,#NULL!,61850,24,1,3,11,0,0,0,1
00437,0,0,1,61860,50,4,1,7,0,0,0,1
02829,#NULL!,0,#NULL!,61860,38,1,1,8,0,0,0,1
05343,#NULL!,0,#NULL!,61870,43,2,2,10,0,0,1,1
01183,#NULL!,0,#NULL!,61870,34,4,4,15,0,0,0,1
04067,#NULL!,0,#NULL!,61880,34,3,3,9,0,0,0,1
01836,#NULL!,0,#NULL!,61880,35,1,1,8,0,0,0,1
04938,#NULL!,0,#NULL!,61880,36,3,4,17,0,0,0,1
04171,0,0,0,61890,20,1,3,12,0,0,0,1
04195,#NULL!,0,#NULL!,61900,28,4,5,6,0,0,0,1
04909,#NULL!,0,#NULL!,61900,54,2,3,8,0,0,1,1
09220,0,0,0,61900,38,4,3,11,0,0,0,1
01516,#NULL!,0,#NULL!,61920,50,3,3,6,0,0,0,1
00577,#NULL!,0,#NULL!,61920,42,4,4,10,0,0,0,1
01456,#NULL!,0,#NULL!,61940,44,3,5,8,0,0,0,1
04958,0,0,0,61940,44,4,4,5,0,0,0,1
08673,#NULL!,0,#NULL!,61940,40,2,1,14,0,0,1,1
05972,#NULL!,0,#NULL!,61940,56,2,1,11,0,0,1,1
05705,#NULL!,0,#NULL!,61950,39,4,5,14,0,0,0,1
04828,#NULL!,0,#NULL!,61950,45,3,4,12,0,0,0,1
06369,#NULL!,0,#NULL!,61960,39,1,5,8,0,0,0,1
08321,#NULL!,0,#NULL!,61970,40,1,3,6,0,0,0,1
04778,#NULL!,0,#NULL!,61980,31,4,1,14,0,0,0,1
00697,#NULL!,0,#NULL!,61980,45,1,2,6,0,0,0,1
06789,#NULL!,0,#NULL!,61990,49,2,5,10,0,0,1,1
09272,#NULL!,0,#NULL!,61990,48,3,3,12,0,0,0,1
08333,#NULL!,0,#NULL!,62000,27,4,5,8,0,0,0,1
05431,#NULL!,0,#NULL!,62010,27,1,1,11,0,0,0,1
03443,#NULL!,0,#NULL!,62010,45,2,4,18,0,0,1,1
08598,#NULL!,0,#NULL!,62010,42,4,2,9,0,0,0,1
02841,#NULL!,0,#NULL!,62010,60,3,3,10,0,0,0,1
05047,#NULL!,0,#NULL!,62020,34,1,4,13,0,0,0,1
02924,#NULL!,0,#NULL!,62020,58,2,2,6,0,0,1,1
04056,#NULL!,0,#NULL!,62030,46,4,4,11,0,0,0,1
01051,#NULL!,0,#NULL!,62030,41,4,2,9,0,0,0,1
08030,0,0,0,62030,42,1,5,6,0,0,0,1
03838,#NULL!,0,#NULL!,62060,39,4,5,8,0,0,0,1
08838,#NULL!,0,#NULL!,62060,28,4,4,11,0,0,0,1
01399,0,0,1,62070,42,4,2,7,0,0,0,1
01029,#NULL!,0,#NULL!,62070,46,1,4,6,0,0,0,1
07948,#NULL!,0,#NULL!,62080,45,2,3,5,0,0,1,1
01036,#NULL!,0,#NULL!,62080,32,2,1,13,0,0,0,1
04987,0,0,1,62090,30,3,5,9,0,0,0,1
08446,#NULL!,0,#NULL!,62100,55,3,5,7,0,0,0,1
00554,#NULL!,0,#NULL!,62100,33,3,2,5,0,0,0,1
09429,#NULL!,0,#NULL!,62100,44,3,2,9,0,0,0,1
01265,0,0,1,62110,29,2,1,12,0,0,0,1
02496,#NULL!,0,#NULL!,62120,39,4,5,5,0,0,0,1
03522,#NULL!,0,#NULL!,62130,42,2,1,9,0,0,1,1
00283,#NULL!,0,#NULL!,62140,39,4,2,15,0,0,0,1
07236,#NULL!,0,#NULL!,62140,31,4,3,3,0,0,0,1
04011,0,0,1,62140,44,2,5,12,0,0,1,1
00149,#NULL!,0,#NULL!,62140,40,4,5,11,0,0,0,1
05544,#NULL!,0,#NULL!,62140,31,1,3,9,0,0,0,1
03209,0,0,1,62140,21,1,5,8,0,0,0,1
01494,#NULL!,0,#NULL!,62150,50,1,2,6,0,0,0,1
04261,0,0,0,62160,24,3,1,5,0,0,0,1
